Id,Name,Behavior Varation Id,Ai Think Id,Name Id,English Name,Turn Velocity,Hit Height,Hit Radius,Weight,Hit Y Offset,Hp,Mp,Souls,Item Lots 1,Item Lots 2,Item Lots 3,Item Lots 4,Item Lots 5,Item Lots 6,Humanity Lot Id,Special Effect Id 0,Special Effect Id 1,Special Effect Id 2,Special Effect Id 3,Special Effect Id 4,Special Effect Id 5,Special Effect Id 6,Special Effect Id 7,Game Clear Special Effect ID,Physical Guard Cut Rate,Magical Guard Cut Rate,Fire Guard Cut Rate,Lightning Guard Cut Rate,Animation Id Offset,Move Animation Id,SpMoveAnimId1,SpMoveAnimId2,Network Warp Distance,Debug Behavior R1,Debug Behavior L1,Debug Behavior R2,Debug Behavior L2,Debug Behavior RL,Debug Behavior RR,Debug Behavior RD,Debug Behavior RU,Debug Behavior LL,Debug Behavior LR,Debug Behavior LD,Debug Behavior LU,Animation Id Offset 2,Parts Damage Rate 1,Parts Damage Rate 2,Parts Damage Rate 3,Parts Damage Rate 4,Parts Damage Rate 5,Parts Damage Rate 6,Parts Damage Rate 7,Parts Damage Rate 8,Weak Parts Damage Rate,Super Armor Recover Correction,Super Armor Brake Knockback Distance,Stamina,Stamina Recovery Base Rate,Physical Defense,Slash Defense,Blow Defense,Thrust Defense,Magic Defense,Fire Defense,Lightning Defense,Defense Flick Power,Resist Poison,Resist Disease,Resist Bleed,Resist Curse,Ghost Model Id,Normal Change Resource Id,Guard Angle,Slash Guard Cut Rate,Blow Guard Cut Rate,Thrust Guard Cut Rate,Super Armor Durability,Normal Change Tex Chr Id,Drop Type,Knockback Rate,Knockback Param Id,Fall Damage Dump,Stamina Guard Def,Pc Attr B,Pc Attr W,Pc Attr L,Pc Attr R,Area Attr B,Area Attr W,Area Attr L,Area Attr R,Mp Recover Base Vel,Flick Damage Cut Rate,Default Lod Param Id,Draw Type,Npc Type,Team Type,Move Type,Lock Dist,Material,Material Sfx,Material Weak,Material Sfx Weak,Parts Damage Type,Max Unduration Ang,Guard Level,Burn Sfx Type,Poison Guard Resist,Disease Guard Resist,Bleed Guard Resist,Curse Guard Resist,Parry Attack,Parry Defense,Sfx Size,Push Out Cam Region Radius,Hit Stop Type,Ladder End Check Offset Top,Ladder End Check Offset Low,Use Ragdoll Camera Hit,Disable Cloth Rigid Hit,Use Ragdoll,Is Demon,Is Ghost,Is No Damage Motion,Is Unduration,Is Change Wander Ghost,Model Display Mask 0,Model Display Mask 1,Model Display Mask 2,Model Display Mask 3,Model Display Mask 4,Model Display Mask 5,Model Display Mask 6,Model Display Mask 7,Model Display Mask 8,Model Display Mask 9,Model Display Mask 10,Model Display Mask 11,Model Display Mask 12,Model Display Mask 13,Model Display Mask 14,Model Display Mask 15,Is Enable Neck Turn,Disable Respawn,Is Move Animation Wait,Is Crowd,Is Weak Saint,Is Weak A,Is Weak B,Vow Type,Disable Initialize Dead,Translated Name,Japanese Name
6000,"And ( 2 level Ojo It uses also the timing of the ""I want to pledge "") knight castle one of the sun",0,0,600,Knight Solaire,0,0,0,0,0,0,0,1000,6000,-1,-1,-1,-1,-1,-1,5446,0,0,0,0,0,0,0,7403,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"And ( 2 level Ojo It uses also the timing of the ""I want to pledge "") knight castle one of the sun",太陽の騎士　城下1（「誓約したい」のタイミングでも使うので王城2レベルに）
6001,Knight castle 1 the second half of the sun,0,0,600,Knight Solaire,0,0,0,0,0,0,0,1000,6000,-1,-1,-1,-1,-1,-1,5446,0,0,0,0,0,0,0,7401,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Knight castle 1 the second half of the sun,太陽の騎士　城下1後半
6002,Solaire of Astora (at Anor Londo),0,0,600,Knight Solaire,0,0,0,0,0,0,0,1000,6000,-1,-1,-1,-1,-1,-1,5446,0,0,0,0,0,0,0,7410,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Knight Ojo 2 of the sun,太陽の騎士　王城2
6003,Solaire of Astora (at Demon Ruins/Lost Izalith),0,0,600,Knight Solaire,0,0,0,0,0,0,0,1000,6000,-1,-1,-1,-1,-1,-1,5446,0,0,0,0,0,0,0,7415,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Knight waste Metropolitan of the sun,太陽の騎士　廃都
6004,Solaire of Astora (at Demon Ruins/Lost Izalith) - heliozoan?,0,0,600,Knight Solaire,0,0,0,0,0,0,0,1000,6000,-1,-1,-1,-1,-1,-1,5446,0,0,0,0,0,0,0,7415,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Knight waste Metropolitan heliozoan the sun,太陽の騎士　廃都　太陽虫
6010,Knight Kuratsuki,0,0,0,,0,0,0,0,0,0,0,1000,6010,-1,-1,-1,-1,-1,-1,5446,0,0,0,0,0,0,0,7410,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Knight Kuratsuki,暗月の騎士
6020,Knight Osutora,0,0,0,,0,0,0,0,0,0,0,100,6020,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Knight Osutora,騎士オストラ
6021,Knight Osutora ( dead ),0,0,0,,0,0,0,0,0,0,0,1000,7020,-1,-1,-1,-1,-1,-1,5446,0,0,0,0,0,0,0,7408,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Knight Osutora ( dead ),騎士オストラ（亡者）
6030,""" Big Hat "" Rogan Ojo 1 to base",0,0,0,,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7409,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,""" Big Hat "" Rogan Ojo 1 to base",”ビッグハット”ロガーン　王城1～拠点
6031,""" Big Hat "" Rogan crystal",0,0,0,,0,0,0,0,0,0,0,1000,7030,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7414,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,""" Big Hat "" Rogan crystal",”ビッグハット”ロガーン　結晶
6032,""" Big Hat "" Rogan crystal dead",0,0,0,,0,0,0,0,0,0,0,1000,7030,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7414,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,""" Big Hat "" Rogan crystal dead",”ビッグハット”ロガーン　結晶　亡者
6040,Disciple castle 1 to base of Rogan,0,0,0,,0,0,0,0,0,0,0,1000,6040,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7409,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Disciple castle 1 to base of Rogan,ロガーンの弟子　城下1～拠点
6041,Disciple Ojo one of the undead Rogan,0,0,0,,0,0,0,0,0,0,0,1000,6040,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7409,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Disciple Ojo one of the undead Rogan,ロガーンの弟子　王城1　亡者
6050,Princess of the Lost Kingdom,0,0,605,Dusk of Oolacile,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7401,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Princess of the Lost Kingdom,亡国の王女
6060,Saint gray,0,0,0,,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7401,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Saint gray,灰色の聖女
6070,Saint of white,0,0,0,,0,0,0,0,0,0,0,1000,6070,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7401,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Saint of white,白の聖女
6080,A knight of saint,0,0,0,,0,0,0,0,0,0,0,1000,6080,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7401,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,A knight of saint,聖女の騎士A
6090,Knight B base of the saint,0,0,0,,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7412,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Knight B base of the saint,聖女の騎士B　拠点
6091,2 dead knight B cemetery of saint,0,0,0,,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7412,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2 dead knight B cemetery of saint,聖女の騎士B　墓地2　亡者
6100,C Knight of the saint,0,0,0,,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7412,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,C Knight of the saint,聖女の騎士C
6101,2 dead knight C cemetery of saint,0,0,0,,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7412,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2 dead knight C cemetery of saint,聖女の騎士C　墓地2　亡者
6130,2 to base sorceress castle of pot,0,0,0,,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7408,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2 to base sorceress castle of pot,壺の呪術師　城下2～拠点
6131,Shamans Blighttown dead of pot,0,0,0,,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7408,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Shamans Kage-machi dead of pot,壺の呪術師　影町　亡者
6170,Chaotic wandering,0,0,0,,0,0,0,0,0,0,0,1000,6170,-1,-1,-1,-1,-1,-1,5495,0,0,0,0,0,0,0,7415,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Chaotic wandering,さまよう混沌
6180,Healer,0,0,0,,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7407,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Healer,癒し手
6220,Blacksmith Rickert,0,0,0,,0,0,0,0,0,0,0,1000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,7401,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Blacksmith Rickert,鍛冶屋リッケルト
